Name,Description,Category,Price,Tags,Dietary_Info,Standard_Category
Stuffed Mushroom Tikka,Stuffed Mushroom Tikka is a  item priced at Rs 565.,,Rs 565,,Vegetarian,Uncategorized
Tabanjan Soya and Garlic Prawns,Tabanjan Soya and Garlic Prawns is a  item priced at Rs 995.,,Rs 995,,Non-Vegetarian,Uncategorized
Tandoori Broccoli in Kasundi Mustard,Tandoori Broccoli in Kasundi Mustard is a  item priced at Rs 565.,,Rs 565,,Unknown,Uncategorized
Tandoori Fish Tikka,Tandoori Fish Tikka is a  item priced at Rs 895.,,Rs 895,,Non-Vegetarian,Uncategorized
Tandoori Jumbo Prawns in Kasundi Mustard,Tandoori Jumbo Prawns in Kasundi Mustard is a  item priced at Rs 995.,,Rs 995,,Non-Vegetarian,Uncategorized
Tandoori Mushroom Tikka,Tandoori Mushroom Tikka is a  item priced at Rs 495.,,Rs 495,,Vegetarian,Uncategorized
Tandoori Roti,Tandoori Roti is a  item priced at Rs 75.,,Rs 75,,Unknown,Uncategorized
Tandoori Soya Chaap Purani Dilli,Tandoori Soya Chaap Purani Dilli is a  item priced at Rs 525.,,Rs 525,,Unknown,Uncategorized
Tawa Chicken,Tawa Chicken is a delicious chicken dish priced at Rs 795.,,Rs 795,,Non-Vegetarian,Uncategorized
Tenderloin Ginger Bambo,Tenderloin Ginger Bambo is a  item priced at Rs 845.,,Rs 845,,Unknown,Uncategorized
Tenderloin Mangolian Curry,Tenderloin Mangolian Curry is a  item priced at Rs 595.,,Rs 595,,Unknown,Uncategorized
Tenderloin Messaman Curry,Tenderloin Messaman Curry is a  item priced at Rs 595.,,Rs 595,,Unknown,Uncategorized
Tenderloin Rendang Bali Indonaise a Balines Rendang Curry Pot,Tenderloin Rendang Bali Indonaise a Balines Rendang Curry Pot is a  item priced at Rs 595.,,Rs 595,,Unknown,Uncategorized
Tenderloin Sichuan Chilli Oil,Tenderloin Sichuan Chilli Oil is a  item priced at Rs 595.,,Rs 595,,Unknown,Uncategorized
Tenderloin The Classic Curry Pot,Tenderloin The Classic Curry Pot is a  item priced at Rs 595.,,Rs 595,,Unknown,Uncategorized
Teriyaki Tofu and Green Salad,Teriyaki Tofu and Green Salad is a  item priced at Rs 535.,,Rs 535,,Vegetarian,Uncategorized
Thai Style Salad,Thai Style Salad is a  item priced at Rs 555.,,Rs 555,,Unknown,Uncategorized
The Classic Curry Pot,The Classic Curry Pot is a  item priced at Rs 595.,,Rs 595,,Unknown,Uncategorized
Tiramisu,Tiramisu is a  item priced at Rs 555.,,Rs 555,,Unknown,Uncategorized
Tofu Black Pepper,Tofu Black Pepper is a  item priced at Rs 595.,,Rs 595,,Vegetarian,Uncategorized
Tofu Spinach Bao,Tofu Spinach Bao is a  item priced at Rs 525.,,Rs 525,,Vegetarian,Uncategorized
Tom Yum Soup,Tom Yum Soup is a  item priced at Rs 375.,,Rs 375,,Unknown,Uncategorized
Tres Leches Mot Ichor Perfait,Tres Leches Mot Ichor Perfait is a  item priced at Rs 555.,,Rs 555,,Unknown,Uncategorized
Truffle Enoki Bao,Truffle Enoki Bao is a  item priced at Rs 525.,,Rs 525,,Unknown,Uncategorized
Truffle Enoki Sushi [8 Pieces],Truffle Enoki Sushi [8 Pieces] is a  item priced at Rs 895.,,Rs 895,,Unknown,Uncategorized
Truffle Fries,Truffle Fries is a  item priced at Rs 395.,,Rs 395,,Unknown,Uncategorized
Truffle Tempura Prawns,Truffle Tempura Prawns is a  item priced at Rs 995.,,Rs 995,,Non-Vegetarian,Uncategorized
Truffle and Porcini Pizza [12 inches],Truffle and Porcini Pizza [12 inches] is a  item priced at Rs 865.,,Rs 865,,Unknown,Uncategorized
Veg Hot Sour Soup,Veg Hot Sour Soup is a  item priced at Rs 375.,,Rs 375,,Vegetarian,Uncategorized
Veg Mangolian Curry,Veg Mangolian Curry is a  item priced at Rs 595.,,Rs 595,,Vegetarian,Uncategorized
Veggie Ortolana Pizza [12 inches],Veggie Ortolana Pizza [12 inches] is a  item priced at Rs 795.,,Rs 795,,Non-Vegetarian,Uncategorized
Versace Buffalo Mozzarella Pizza [12 inches],Versace Buffalo Mozzarella Pizza [12 inches] is a  item priced at Rs 795.,,Rs 795,,Unknown,Uncategorized
